Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude                                	Result Value	R	HUC     	Param	Start Date	Start Time	End Date  	End Time	Sample Depth	UMK     	Replicate Number	CS	COMPOSITE_GRAB_NUMBER	CM	Primary Activity Category                                   	Secondary Activity Category
21HIWELL	0855-01        	WAIKOLU TUNNEL /  /                                                                                                                                                           	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.140833	-156.925833                              	 100000E-6  	U	20050000	81522	1980-04-16	      1655	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0901-01        	KALUAKOI WELL /  /                                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.150833	-157.025                                 	 100000E-5  	U	20050000	81522	1980-05-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0901-01        	KALUAKOI WELL /  /                                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.150833	-157.025                                 	 500000E-7  	U	20050000	81522	1980-05-07	      1320	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4852-02        	WAIAKEKUA BEACH - WELL NO. 5 /  /                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.806389	-156.870833                              	 200000E-7  	U	20040000	81522	1983-07-25	      0845	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4853-01        	PALAWAI - WELL NO.1 /  /                                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.809444	-156.8875                                	 100000E-6  	U	20040000	81522	1980-04-17	      1145	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4952-01        	WAIAPAA GULCH - WELL NO. 4 /  /                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	   20.8175	-156.8825                                	 100000E-6  	U	20040000	81522	1980-04-17	      1400	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4954-01        	KAPANO GULCH - WELL NO. 3 /  /                                                                                                                                                	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.826944	-156.910278                              	 100000E-6  	U	20040000	81522	1980-04-17	      1125	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	4954-01        	KAPANO GULCH - WELL NO. 3 /  /                                                                                                                                                	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 20.826944	-156.910278                              	 500000E-7  	U	20040000	81522	1983-07-20	      0810	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	81680	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0449-01        	UALAPUE WELL /  /                                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.067222	-156.832778                              	 200000E-6  	U	20050000	81680	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	81680	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0457-01        	KAWELA DUG WELL /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.071944	-156.963889                              	 200000E-6  	U	20050000	81680	1987-03-15	      2500	          	        	            	        	                	  	                     	B 	                                                            	
21HIWELL	0801-02        	KAULUWAI WELL 2 /  /                                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Kalawao                       	 21.149167	-157.018611                              	 200000E-6  	U	20050000	81680	1986-09-07	      2500	          	        	            	        	                	  	                     	B 	                                                            	
