Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21HI    	000185         	MAKAHA / OAHU / WAIANAE                                                                                                                                                       	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.481389	-158.225   	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000185   MAKAHA                                  OAHU      WAIANAE FARRINGTON HWY. BEACH                  A   B2-M   CO
21HI    	000186         	MAILI BEACH PARK / OAHU / WAIANAE                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.431389	-158.183889	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000186   MAILI BEACH PARK                        OAHU      WAIANAE FARRINGTON HWY. BEACH                 A   B2-M   CO
21HI    	000187         	NANAKULI BEACH PARK / OAHU / WAIANAE                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.388889	-158.156389	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000187   NANAKULI BEACH PARK                     OAHU      WAIANAE FARRINGTON HWY. BEACH                  A   B2-M   CO
21HI    	000188         	KAHE POINT PARK / OAHU / WAIANAE                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.360278	-158.134167	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000188   KAHE POINT PARK                         OAHU      WAIANAE FARRINGTON HWY. BEACH                  A   B2-M   CO
21HI    	000189         	EWA BEACH PARK / OAHU / EWA                                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.316111	-157.994444	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000189   EWA BEACH PARK                          OAHU      EWA FORT WEAVER RD. BEACH                  A   B2-M   C1-M
21HI    	000190         	KANEOHE BEACH PARK / OAHU / KANEOHE BAY                                                                                                                                       	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.416111	-157.7875  	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000190   KANEOHE BEACH PARK                      OAHU      KANEOHE BAY WAIKALUA RD. BEACH                 AA   B2-M   CO
21HI    	000191         	KOKOKAHI PIER / OAHU / KANEOHE BAY                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.415833	-157.7825  	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000191   KOKOKAHI PIER                           OAHU      KANEOHE BAY LIKEKE PL. BEACH                 AA   B2-M   C1-M
21HI    	000192         	MIKIOLA DRIVE / OAHU / KANEOHE BAY                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.416111	-157.778611	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000192   MIKIOLA DRIVE                           OAHU      KANEOHE BAY MIKIOLA DR. BEACH                 AA   B2-M   CO
21HI    	000193         	KAILUA PARK BEACH / OAHU / KAILUA                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.385278	-157.729444	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000193   KAILUA BEACH PARK                       OAHU      KAILUA KAILUA BAY KALAHEO AVE. BEACH                  A   B2-M   C1-M
21HI    	000194         	LANIKAI BEACH / OAHU / KAILUA                                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.394444	-157.716667	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000194   LANIKAI BEACH                           OAHU      KAILUA KAILUA BAY MOKULUA DR. BEACH                  A   B2-M   CO
21HI    	000195         	BELLOW'S FIELD BEACH / OAHU / KAILUA                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.356389	-157.709444	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000195   BELLOW'S FIELD BEACH                    OAHU      KAILUA WAIMANALO BAY TINKER RD. BEACH                  A   B2-M   CO
21HI    	000196         	WAIMANALO BAY / OAHU / KAILUA                                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.344444	-157.701944	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000196   WAIMANALO BAY                           OAHU      KAILUA WAIMANALO BAY LAUMILO BEACH                  A   B2-M   C1-M
21HI    	000197         	WAIMANALO BEACH / OAHU / KAILUA                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.333056	-157.693889	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000197   WAIMANALO BEACH                         OAHU      KAILUA WAIMANALO BAY KALANIANAOLE HWY. BEACH                  A   B2-M   CO
21HI    	000198         	WAIMANALO SURFERS' BEACH / OAHU / KAILUA                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.3225	-157.668889	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000198   WAIMANALO SURFERS'BEACH                 OAHU      KAILUA WAIMANALO BAY KALANIANAOLE HWY. BEACH                 AA   B2-M  CO
21HI    	000199         	SANDY BEACH POINT #3 / OAHU / KAIWI CHANNEL                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.292222	-157.668611	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000199   SANDY BEACH POINT #3                    OAHU      KAIWI CHANNEL KALANIANAOLE HWY. BEACH                  A   B2-M   C1-M
21HI    	000200         	SANDY BEACH POINT #1 / OAHU / KAIWI CHANNEL                                                                                                                                   	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.288889	-157.675   	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000200   SANDY BEACH POINT #1                    OAHU      KAIWI CHANNEL KALANIANAOLE HWY. BEACH                  A   B2-M   CO
21HI    	000201         	HANAUMA BAY / OAHU / KAIWI CHANNEL                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	    21.275	-157.698611	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000201   HANAUMA BAY                             OAHU      KAIWI CHANNEL KALANIANAOLE HWY. BEACH                 AA   B2-M   C1-M
21HI    	000202         	KULIOUOU PARK BEACH / OAHU / MAUNALUA BAY                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.286667	-157.724167	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000202   KULIOUOU PARK BEACH                     OAHU      MAUNALUA BAY KALANIANAOLE HWY. BEACH                  A   B2-M   C1-M
21HI    	000203         	KAHALA HILTON BEACH / OAHU / MAUNALUA BAY                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.273056	-157.778611	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000203   KAHALA HILTON BEACH                     OAHU      MAUNALUA BAY KAHALA AVE. BEACH                  A   B2-M   C1-M
21HI    	000204         	KAHALA BEACH / OAHU / MAUNALUA BAY                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.265833	-157.789167	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000204   KAHALA BEACH                            OAHU      MAUNALUA BAY KAHALA AVE. BEACH                  A   B2-M   CO
21HI    	000205         	WAIAHOLE BEACH PARK / OAHU / KANEOHE BAY                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.489722	-157.852778	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000205   WAIAHOLE BEACH PARK                     OAHU      KANEOHE BAY KAMEHAMEHA HWY. BEACH                 AA   B2-M   CO
21HI    	000206         	KAILUA BAY OUTFALL / OAHU / KAILUA                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.394444	-157.741667	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000206   KAILUA BAY OUTFALL                      OAHU      KAILUA KAILUA BAY MOKAPU BLVD. BEACH                  A   B2-M   CO
21HI    	000207         	KALAMA BEACH / OAHU / KAILUA                                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.418611	-157.746111	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000207   KALAMA BEACH                            OAHU KAILUA KAILUA BAY KALAHEO AVE. BEACH                  A   B2-M   CO
21HI    	000208         	KUALOA BEACH PARK / OAHU / KANEOHE BAY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.518889	-157.821667	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000208  KUALOA BEACH PARK KUALOA KAMEHAMEHA HWY. BEACH ACTIVATION DATE MARCH 5, 1975.
21HI    	000209         	MOANALUA STREAM / OAHU / MAMALA BAY                                                                                                                                           	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.339444	-157.896944	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/STREAM                                               	            0	FEET                	S	 	000209  MOANALUA STREAM MOANALUA AHUA STREET STREAM ACTIVATION DATE NOVEMBER 17, 1975.
21HI    	000210         	KALIHI STREAM / OAHU / MAMALA BAY                                                                                                                                             	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.339444	-157.876389	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/STREAM                                               	            0	FEET                	S	 	000210  KALIHI STREAM KALIHI AMELIA STREET STREAM ACTIVATION DATE NOVEMBER 17, 1975. LOCATION SAME AS U.S.G.S. GAGING STATION 16229300 KALIHI STREAM. DRAINAGE AREA AT GAGING STATION 5.18 SQUARE MILES.
21HI    	000211         	ONEULA BEACH / HAWAII / OAHU    MAMALA BAY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.306944	-158.036111	        	               	              	        	                                                            	none                                    	/TYPA/MUN/OUTFL/AMBNT/OCEAN                                      	            3	FEET                	 	 	ACTIVATION DATE FOR THIS STATION IS NOVEMBER 15, 1982.  THE STATION IS ONE OF TWO STATIONS ESTABLISHED TO MONITOR THE IMPACT OF THE DISCHARGE FROM HONOULIULI SEWER TREATMENT PLANT ON THE RECREATIONAL BEACHES IN THE VACINITY.  THE PLANT BEGAN DISCHARGING IN JANUARY OF 1982. ONEULA BEACH PARK IS LOCATED ON THE WESTERN END OF MAMALA BAY ON THE SOUTHWESTERN COAST OF OAHU.  THE PARK IS NEAR THE BARBERS POINT NAVAL AIR STATION AND IS IN EWA BEACH, A RURAL RESIDENTIAL COMMUNITY. MICROBIOLOGICAL, PHYSICAL AND CHEMICAL PARAMETERS ARE SAMPLED AT THIS SITE.
21HI    	000212         	NIMITZ BEACH / HAWAII / OAHU    MAMALA BAY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.304167	-158.070833	        	               	              	        	                                                            	none                                    	/TYPA/MUN/OUTFL/AMBNT/OCEAN                                      	            3	FEET                	 	 	ACTIVATION DATE FOR THIS STATION IS NOVEMBER 15, 1982.  THIS STATION IS ONE OF TWO STATIONS ESTABLISHED TO MONITOR THE IMPACT OF THE DISCHARGE FROM HONOULIULI SEWER TREATMENT PLANT ON THE RECREATIONAL BEACHES IN THE VACINITY.  THE PLANT BEGAN DISCHARGING IN JANUARY OF 1982. NIMITZ BEACH IS LOCATED ON THE WESTERN BOARDER OF MAMALA BAY ON THE SOUTHWESTERN COAST OF OAHU.  THE BEACH IS WITHIN THE BARBERS POINT NAVAL AIR STATION. MICROBIOLOGICAL, PHYSICAL, AND CHEMICAL PARAMETERS ARE SAMPLED AT THIS SITE.
21HI    	000213         	BARBER'S POINT BEACH PARK /  /                                                                                                                                                	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	      21.3	-158.108333	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THE SAMPLING STATION IS LOCATED AT THE END OF OLAI ST.  SAMPLES ARE TAKEN AT THE SHORE DIRECTLY IN FRONT OF THE PAVILION.
21HI    	000214         	WAIALAE-KAHALA BEACH / HAWAII STATE / HONOLULU                                                                                                                                	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	    21.275	-157.779167	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	WAIALAE-KAHALA BEACH IS LOCATED NEAR THE INTERSECTION OF KAHALA AVENUE AND KEALAOLU AVENUE.  THE SAMPLES ARE TAKEN AT THE SHORE DIRECTLY IN FRONT OF THE PAVILION.
21HI    	000215         	YOKOHAMA BEACH / HAWAII STATE / HONOLULU                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.556944	-158.252778	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	YOKOHAMA BEACH IS LOCATED AT THE END OF FARRINGTON HWY (IMPROVED SECTION); AS YOU APPROACH KAENA POINT.
21HI    	000216         	MAKAPUU BEACH / HAWAII STATE / HONOLULU                                                                                                                                       	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.311111	-157.666667	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	MAKAPUU BEACH IS LOCATED NEAR SEA LIFE PARK AND MANANA (RABBIT) ISLAND.  THE SAMPLE IS TAKEN AT THE SANDY PORTION OF THE BEACH.
21HI    	000217         	DIAMOND HEAD BEACH / HAWAII STATE / HONOLULU                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.258333	-157.811111	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	DIAMOND HEAD BEACH IS LOCATED BELOW THE COAST GUARD LIGHTHOUSE ON THE SOUTH SIDE OF DIAMOND HEAD.  THE SAMPLE IS TAKEN AT THE SHORE NEAR THE END OF THE BEACH ACCESS ROAD.
21HI    	000218         	CHUN'S REEF / HAWAII STATE / HONOLULU                                                                                                                                         	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	    21.625	-158.086111	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	CHUN'S REEF IS LOCATED MIDWAY BETWEEN HALEIWA BEACH AND WAIMEA BAY. THE SAMPLE IS TAKEN AT APPROXIMATELY 100 YARDS SOUTH OF THE ASHLEY ROAD AND KAMEHAMEHA HIGHWAY INTERSECTION.
21HI    	000219         	KEEHI LAGOON POINT X-1 / HAWAII STATE / HONOLULU                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.323611	-157.913889	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	KEEHI LAGOON POINT X-1 IS LOCATED NEAR THE INTERSECTION OF LAGOON DRIVE AND KAPALULU STREET.
21HI    	000220         	KEEHI LAGOON POINT X-2 / HAWAII STATE / HONOLULU                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.319444	-157.897222	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	KEEHI LAGOON POINT X-2 IS LOCATED AT THE KEEHI BOAT RAMP; OFF OF SAND ISLAND ACCESS ROAD.
21HI    	000221         	MALAEKAHANA BEACH PARK / HAWAII STATE / HONOLULU                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.663889	-157.920833	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	MALAEKAHANA BEACH PARK IS LOCATED IN KAHUKU.  THE SAMPLE IS TAKEN AT THE SHORE IN FRONT OF THE FIRST PAVILION.
21HI    	000222         	MAGIC ISLAND LAGOON / HAWAII STATE / HONOLULU                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.302778	-157.849444	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE SHORELINE IN THE MIDDLE OF THE LAGOON AT THE END OF MAGIC ISLAND (ALA MOANA BEACH).  (IN FRONT OF THE LIFEGUARD STAND.)
21HI    	000223         	BLAISDELL PARK / HAWAII STATE / HONOLULU                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.388056	-157.958889	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/ESTURY                                               	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE SHORELINE OF BLAISDELL PARK (PEARL HARBOR - EAST LOCH).
21HI    	000224         	POKAI BAY (SHORELINE) / HAWAII STATE / HONOLULU                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.445556	-158.192222	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE SHORELINE IN FRONT OF THE RESTROOMS AT POKAI BAY.
21HI    	000225         	SUNSET BEACH / HAWAII STATE / HONOLULU                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.445556	-158.043333	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE SHORELINE OF SUNSET BEACH ACROSS FROM THE CURIO STAND.
21HI    	000226         	WAIMANALO STATE PARK / HAWAII STATE / HONOLULU                                                                                                                                	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.350833	-157.695278	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE SHORELINE OF WAIMANALO STATE PARK ADJACENT TO THE BOUNDARY OF BELLOW'S AIR FORCE BASE.
21HI    	000227         	KAIONA BEACH / HAWAII STATE / HONOLULU                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.329167	-157.685278	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE SHORELINE DIRECTLY IN FRONT OF THE OPENING IN THE FENCE NEAR THE RESTROOMS.
21HI    	000228         	SANS SOUCI BEACH / HAWAII STATE / HONOLULU                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.265833	-157.824167	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE SHORELINE OF SANS SOUCI BEACH IN FRONT THE LIFEGUARD STAND AT THE EWA CORNER OF THE OTANI HOTEL.
21HI    	000229         	HAWAII KAI / HAWAII STATE / HONOLULU                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	    21.295	-157.716111	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	THIS STATION IS LOCATED AT THE SHORELINE DIRECTLY ACROSS KALANIANAOLE HIGHWAY FROM THE HAWAII KAI TOWNE CENTER.  IT IS APPROXIMATELY 100 YARDS EAST OF THE MAUNALUA BAY BEACH PARK RESTROOMS.
21HI    	000301         	KALIHI STREAM POINT E / OAHU / MAMALA BAY                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.335278	-157.8925  	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/STREAM                                               	            0	FEET                	S	 	000301   KALIHI STREAM POINT E NIMITZ HWY STREAM
21HI    	000302         	KAELEPULU STREAM / OAHU / KAILUA BAY                                                                                                                                          	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.399444	-157.729722	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/STREAM                                               	            0	FEET                	S	 	000302   KAELEPULU STREAM KAILUA KALAHEO AVENUE STREAM
21HI    	000303         	KEOLU BRIDGE / OAHU / KAILUA BAY                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.391667	-157.733056	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/STREAM                                               	            0	FEET                	S	 	000303   KEOLU BRIDGE KAILUA WANAAO RD. STREAM
21HI    	000304         	ONEAWA BEACH / HAWAII STATE / HONOLULU                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.420833	-157.746389	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            3	FEET                	S	 	THE SAMPLING STATION IS LOCATED AT ONEAWA BEACH IN KAILUA. THE SITE IS ACCESSED VIA THE PUBLIC RIGHT-OF-WAY ON L'ORANGE PLACE AND IS DIRECTLY ACROSS THE BEACH FROM THE RIGHT-OF-WAY. SAMPLING WAS BEGUN IN 1988 AT THIS LOCATION BECAUSE OF RESIDENTS' CONCERNS ABOUT PRIMARY TREATED SEWAGE BEING DISCHARGED FROM THE MOKAPU OUTFALL.  SAMPLING WILL IMMEDIATELY PROVIDE DATA AT THE SITE AND WILL ESTABLISH A BASELINE SHOULD CHANGES BE MADE TO THE KAILUA STP.
21HI    	000320         	ALA MOANA BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                                 	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.290833	-157.843333	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/STREAM                                               	            0	FEET                	S	 	000320   ALA MOANA BRIDGE WAIKIKI ALA MOANA BLVD. CANAL
21HI    	000321         	MCCULLY  STREET BRIDGE / OAHU / MAMALA BAY  WAIKIKI                                                                                                                           	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.291389	-157.835556	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            0	FEET                	S	 	000321   MCCULLY STREET BRIDGE MCCULLY CANAL
21HI    	000340         	KEEHI LAGOON POINT Y / OAHU / MAMALA BAY                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.331111	-157.900833	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000340   KEEHI LAGOON POINT Y                    OAHU      MAMALA BAY KEEHI LAGOON DR. LAGOON                 A   B1-W   CO
21HI    	000341         	KEEHI LAGOON POINT C-1 / OAHU / MAMALA BAY                                                                                                                                    	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.3325	-157.898889	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000341   KEEHI LAGOON POINT C-1                  OAHU      MAMALA BAY KEEHI LAGOON DR. LAGOON                 A   B1-W
21HI    	000342         	KEEHI LAGOON POINT X / OAHU / MAMALA BAY                                                                                                                                      	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.334167	-157.896389	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000342   KEEHI LAGOON POINT X                    OAHU      MAMALA BAY KEEHI LAGOON DR. LAGOON                 A   B1-W   C1-M
21HI    	000349         	AHUA POINT / OAHU / MAMALA BAY                                                                                                                                                	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.3225	-157.915833	20060000	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000349   AHUA POINT                              OAHU      MAMALA BAY KEEHI LAGOON DR. LAGOON                 A   B1-W   C1-M
21HI    	000360         	ALA WAI YACHT BASIN / OAHU / MAMALA BAY                                                                                                                                       	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.286944	-157.8425  	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000360   ALA WAI YACHT BASIN                     OAHU      MAMALA BAY WAIKIKI ALA MOANA BLVD. SMALL BOAT HARBOR      B   B1-W   CO
21HI    	000361         	KEWALO BASIN / OAHU / MAMALA BAY                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.288889	-157.860833	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000361   KEWALO BASIN                            OAHU      MAMALA BAY WAIKIKI ALA MOANA BLVD. SMALL BOAT HARBOR      B   B1-W   CO
21HI    	000362         	HEEIA KEA SMALL BOAT HARBOR / OAHU / KANEOHE BAY                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.434444	-157.808333	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000362   HEEIA SMALL BOAT HARBOR                 OAHU      KANEOHE BAY KAMEHAMEHA HWY. SMALL BOAT HARBOR      B   B2-M   CO
21HI    	000380         	HONOLULU HARBOR PIER #11 / OAHU / MAMALA BAY                                                                                                                                  	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.310278	-157.87    	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000380   HONOLULU HARBOR PIER #11                OAHU      MAMALA BAY KEEHI ALA MOANA BLVD. HARBOR                 B   B1-W   C1-M
21HI    	000390         	WAIKIKI NATATORIUM / OAHU / MAMALA BAY                                                                                                                                        	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	   21.2675	-157.825556	        	               	              	        	                                                            	none                                    	/TYPA/AMBNT/OCEAN                                                	            1	FEET                	S	 	000390   WAIKIKI NATATORIUM                      OAHU      MAMALA BAY WAIKIKI KALAKAUA AVE. NATATORIUM             A   B1-W   CO
