Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude                                	Result Value	R	HUC     	Param	Start Date	Start Time	End Date  	End Time	Sample Depth	UMK     	Replicate Number	CS	COMPOSITE_GRAB_NUMBER	CM	Primary Activity Category                                   	Secondary Activity Category
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-05-07	      0735	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-05-13	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-05-21	      0730	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-05-28	      0725	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-06-03	      0855	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-06-12	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-06-19	      0802	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-06-25	      0815	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-07-10	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-07-15	      0720	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-07-25	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-07-30	      0705	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-08-05	      0830	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-08-12	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-08-21	      0655	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-08-27	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-09-04	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-09-11	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-09-17	      0835	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 400000E-5  	 	        	82700	1996-09-24	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-10-09	      0655	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-10-15	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1996-10-23	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-10-29	      0755	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 700000E-5  	 	        	82700	1996-11-06	      0830	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 400000E-5  	R	        	82700	1996-11-12	      0725	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1996-11-19	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 220000E-4  	 	        	82700	1996-11-25	      0635	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1996-12-04	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	R	        	82700	1996-12-10	      0730	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1996-12-16	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1997-01-14	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 130000E-4  	 	        	82700	1997-01-28	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-02-03	      0705	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 400000E-5  	 	        	82700	1997-02-11	      0745	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	R	        	82700	1997-02-25	      0735	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1997-03-05	      0745	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 300000E-5  	R	        	82700	1997-03-11	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1997-03-19	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-03-31	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-04-09	      0650	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1997-04-15	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1997-04-23	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 500000E-5  	 	        	82700	1997-04-29	      0755	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-05-05	      0645	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-05-12	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-05-21	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-06-03	      0830	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-06-17	      0715	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1997-06-24	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-06-27	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-07-08	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-07-14	      0655	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-07-22	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-07-29	      0750	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-08-05	      0705	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-08-11	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-08-19	      0710	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-08-26	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-09-03	      0735	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-09-09	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-09-16	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-09-23	      0705	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1997-10-07	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-10-13	      0705	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-10-21	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-10-28	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1997-11-05	      0650	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-11-12	      0655	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-11-24	      0715	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-12-01	      0715	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1997-12-09	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1997-12-16	      0715	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1998-01-06	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1998-01-12	      0655	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1998-01-20	      0655	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 200000E-5  	 	        	82700	1998-01-26	      0745	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1998-02-02	      0715	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1998-02-10	      0800	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	K	        	82700	1998-02-17	      0655	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1998-02-23	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1998-03-03	      0740	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 120000E-4  	 	        	82700	1998-03-10	      0725	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000161         	KUHIO BEACH / OAHU / MAMALA BAY                                                                                                                                               	HAWAII DEPT OF HEALTH    	Hawaii                        	Honolulu                      	 21.274722	-157.826389                              	 100000E-5  	 	        	82700	1998-03-17	      0700	          	        	           0	        	                	  	                     	B 	                                                            	
