Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude                                	Result Value	R	HUC     	Param	Start Date	Start Time	End Date  	End Time	Sample Depth	UMK     	Replicate Number	CS	COMPOSITE_GRAB_NUMBER	CM	Primary Activity Category                                   	Secondary Activity Category
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1995-08-01	      1125	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1995-09-06	      1105	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1995-10-03	      1206	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1995-11-08	      1138	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1995-12-06	      1049	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1996-01-17	      1103	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1996-02-07	      1106	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1996-03-06	      1118	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1996-04-17	      1120	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1996-05-08	      1056	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1996-06-12	      1108	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1996-07-16	      1113	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1996-08-07	      1125	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1996-09-11	      1109	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1996-10-15	      1113	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 220000E-4  	 	20020000	82700	1996-11-14	      1100	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1996-12-04	      1110	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1997-01-08	      1118	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1997-02-12	      1050	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	R	20020000	82700	1997-03-11	      1130	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1997-04-09	      1125	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1997-05-06	      1100	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 200000E-5  	 	20020000	82700	1997-06-18	      1119	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1997-07-15	      1057	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1997-09-10	      1115	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1997-10-08	      1040	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1997-11-05	      1118	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 110000E-4  	R	20020000	82700	1997-12-03	      1112	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1998-01-13	      1055	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1998-02-03	      1100	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1998-03-04	      1120	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	K	20020000	82700	1998-04-15	      1106	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1998-05-06	      1055	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 100000E-5  	 	20020000	82700	1998-06-02	      1113	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 400000E-5  	 	20020000	82700	1998-07-07	      1120	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 300000E-6  	K	20020000	82700	1998-08-04	      1145	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 300000E-6  	K	20020000	82700	1998-10-06	      1140	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 300000E-6  	K	20020000	82700	1998-11-10	      1158	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000690         	NEHE POINT / HAWAII STATE / MAUI                                                                                                                                              	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.911167	-156.485                                 	 200000E-5  	 	20020000	82700	1998-12-08	      1153	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1994-03-14	      1130	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1994-06-15	      1055	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1994-09-13	      1151	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	 	20020000	82700	1994-12-05	      1202	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	R	20020000	82700	1995-03-06	      1205	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-01-13	      1112	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-02-03	      1125	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-03-18	      1206	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	 	20020000	82700	1997-04-14	      1150	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-05-12	      1138	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-06-23	      1152	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-07-22	      1137	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-09-15	      1058	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-10-13	      1130	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-11-03	      1126	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1997-12-08	      1117	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1998-01-12	      1119	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	 	20020000	82700	1998-02-09	      1150	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1998-03-09	      1121	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1998-04-21	      1120	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1998-05-11	      1143	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1998-06-08	      1138	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 100000E-5  	K	20020000	82700	1998-07-14	      1148	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 300000E-6  	K	20020000	82700	1998-08-10	      1123	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 300000E-6  	K	20020000	82700	1998-09-08	      1122	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 500000E-6  	 	20020000	82700	1998-10-12	      1122	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 300000E-6  	K	20020000	82700	1998-11-02	      1141	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000691         	WAILEA BEACH / HAWAII STATE / MAUI                                                                                                                                            	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	 20.685833	-156.445556                              	 300000E-6  	K	20020000	82700	1998-12-14	      1131	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	 	20020000	82700	1994-03-07	      1100	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1994-06-16	      0945	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	 	20020000	82700	1994-09-12	      1026	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1994-12-06	      1052	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1995-03-13	      1055	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 300000E-5  	 	20020000	82700	1997-01-07	      1052	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1997-02-11	      1034	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	 	20020000	82700	1997-03-10	      1033	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1997-04-08	      1044	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1997-05-05	      1040	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1997-06-17	      1052	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1997-07-14	      1033	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1997-09-11	      1020	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1997-10-07	      1030	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1997-11-12	      1045	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 420000E-4  	R	20020000	82700	1997-12-02	      1045	          	        	           0	        	                	  	                     	B 	                                                            	
21HI    	000693         	HANAKAOO BEACH PARK / HAWAII STATE / MAUI                                                                                                                                     	HAWAII DEPT OF HEALTH    	Hawaii                        	Maui                          	  20.91025	-156.689333                              	 100000E-5  	K	20020000	82700	1998-01-07	      1027	          	        	           0	        	                	  	                     	B 	                                                            	
