
Honolulu, HI
Number of Stations = 494


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
34509	111TCLET SEDUG/KG DRY WGT 	1,1,1-TRICHLOROETHANE              DRY WGTBOTUG/KG	4     	8     	1980-04-17	1987-07-14	  1.10E+01  	  5.00E+00  	  1.14E+01
34510	111TCLET TISMG/KG WET WGT 	1,1,1-TRICHLOROETHANE              WET WGTTISMG/KG	3     	7     	1980-04-23	1987-07-14	  1.60E-02  	  5.00E-03  	  6.07E-03
34511	112TRICH LOROETHA TOTWUG/L	1,1,2-TRICHLOROETHANE                     TOTWUG/L	10    	13    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+00  	  4.23E+00
34514	112TCLET SEDUG/KG DRY WGT 	1,1,2-TRICHLOROETHANE              DRY WGTBOTUG/KG	4     	8     	1980-04-17	1987-07-14	  1.10E+01  	  5.00E+00  	  1.06E+01
34515	112TCLET TISMG/KG WET WGT 	1,1,2-TRICHLOROETHANE              WET WGTTISMG/KG	3     	7     	1980-04-23	1987-07-14	  2.50E-03  	  5.00E-03  	  4.64E-03
34516	1122TETR ACHLOROE TOTWUG/L	1,1,2,2-TETRACHLOROETHANE                 TOTWUG/L	5     	8     	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+00  	  8.00E+00
34517	1122TETR ACHLOROE DISSUG/L	1,1,2,2-TETRACHLOROETHANE                 DISSUG/L	5     	5     	1986-05-19	1986-09-02	  2.00E-01  	  2.00E-01  	  2.00E-01
34519	1122TCLE SEDUG/KG DRY WGT 	1,1,2,2-TETRACHLOROETHANE          DRY WGTBOTUG/KG	4     	8     	1980-04-17	1987-07-14	  1.49E+01  	  5.00E+00  	  1.39E+01
34520	1122TCLE TISMG/KG WET WGT 	1,1,2,2-TETRACHLOROETHANE          WET WGTTISMG/KG	3     	7     	1980-04-23	1987-07-14	  5.00E-03  	  5.00E-03  	  5.00E-03
34521	BENZO(GH I)PERYLE TOTWUG/L	BENZO(GHI)PERYLENE1,12-BENZOPERYLENE      TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.08E+01
34524	BZGHIPER SEDUG/KG DRY WGT 	BENZO(GHI)PERYLENE1,12-BENZOPERYLENDRY WGTBOTUG/KG	4     	10    	1980-04-22	1987-07-14	  1.25E+03  	  3.30E+02  	  1.07E+03
34525	BZGHIPER TISMG/KG WET WGT 	BENZO(GHI)PERYLENE1,12-BENZOPERYLENWET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34526	BENZO(A) ANTHRACE TOTWUG/L	BENZO(A)ANTHRACENE1,2-BENZANTHRACENE      TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34529	BENZAANT SEDUG/KG DRY WGT 	BENZO(A)ANTHRACENE1,2-BENZANTHRACENDRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34530	BENZAANT TISMG/KG WET WGT 	BENZO(A)ANTHRACENE1,2-BENZANTHRACENWET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34532	12DICHLO ROETHANE DISSUG/L	1,2-DICHLOROETHANE                        DISSUG/L	6     	6     	1983-08-30	1986-09-02	  1.00E+00  	  2.00E-01  	  3.33E-01
34534	12DICLET SEDUG/KG DRY WGT 	1,2-DICHLOROETHANE                 DRY WGTBOTUG/KG	4     	7     	1980-04-17	1987-07-14	  1.10E+01  	  5.00E+00  	  8.57E+00
34535	12DICLET TISMG/KG WET WGT 	1,2-DICHLOROETHANE                 WET WGTTISMG/KG	3     	7     	1980-04-23	1987-07-14	  1.00E-02  	  5.00E-03  	  5.00E-03
34536	12DICHLO ROBENZEN TOTWUG/L	1,2-DICHLOROBENZENE                       TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34537	12DICHLO ROBENZEN DISSUG/L	1,2-DICHLOROBENZENE                       DISSUG/L	2     	2     	1986-08-25	1986-09-02	  2.00E-01  	  2.00E-01  	  2.00E-01
34539	12DCLBEN SEDUG/KG DRY WGT 	1,2-DICHLOROBENZENE                DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34540	12DCLBEN TISMG/KG WET WGT 	1,2-DICHLOROBENZENE                WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34541	12DICHLO ROPROPAN TOTWUG/L	1,2-DICHLOROPROPANE                       TOTWUG/L	10    	13    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+00  	  5.00E+00
34544	12DCLPRP SEDUG/KG DRY WGT 	1,2-DICHLOROPROPANE                DRY WGTBOTUG/KG	4     	8     	1980-04-17	1987-07-14	  1.49E+01  	  5.00E+00  	  1.39E+01
34545	12DCLPRP TISMG/KG WET WGT 	1,2-DICHLOROPROPANE                WET WGTTISMG/KG	3     	7     	1980-04-23	1987-07-14	  5.00E-03  	  5.00E-03  	  5.00E-03
34546	12DICHLO ROETHENE TOTWUG/L	TRANS-1,2-DICHLOROETHENE, TOTAL, IN WATER     UG/L	7     	10    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+00  	  5.94E+00
34549	12TDCETE SEDUG/KG DRY WGT 	TRANS-1,2-DICHLOROETHENE, IN SED. DRY WT.    UG/KG	4     	8     	1980-04-17	1987-07-14	  1.10E+01  	  5.00E+00  	  1.06E+01
34550	12TDCETE TISMG/KG WET WGT 	TRANS-1,2-DICHLOROETHENE, IN TISSUE, WET WT. MG/KG	3     	7     	1980-04-23	1987-07-14	  1.00E-02  	  5.00E-03  	  5.00E-03
34551	124TRICH LOROBENZ TOTWUG/L	1,2,4-TRICHLOROBENZENE                    TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34554	124TCBEN SEDUG/KG DRY WGT 	1,2,4-TRICHLOROBENZENE             DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34555	124TCBEN TISMG/KG WET WGT 	1,2,4-TRICHLOROBENZENE             WET WGTTISMG/KG	6     	13    	1980-04-23	1987-07-29	  2.50E+00  	  6.70E-01  	  4.11E+02
34556	DIBENZ(A H)ANTHRA TOTWUG/L	1,2,5,6-DIBENZANTHRACENE                  TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.08E+01
34559	DBAHANTH SEDUG/KG DRY WGT 	1,2,5,6-DIBENZANTHRACENE           DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34560	DBAHANTH TISMG/KG WET WGT 	1,2,5,6-DIBENZANTHRACENE           WET WGTTISMG/KG	4     	8     	1980-04-23	1985-03-27	  2.50E+00  	  6.70E-01  	  1.02E+00
34561	13DICHLO ROPROPEN TOTWUG/L	1,3-DICHLOROPROPENE                       TOTWUG/L	4     	7     	1980-04-17	1987-07-14	  1.00E+01  	  5.00E+00  	  7.14E+00
34564	13DCPRPE SEDUG/KG DRY WGT 	1,3-DICHLOROPROPENE                DRY WGTBOTUG/KG	4     	6     	1980-04-17	1985-03-27	  1.10E+01  	  5.00E+00  	  8.23E+00
34565	13DCPRPE TISMG/KG WET WGT 	1,3-DICHLOROPROPENE                WET WGTTISMG/KG	3     	4     	1980-04-23	1984-04-05	  2.50E-03  	  5.00E-03  	  3.75E-03
34566	13DICHLO ROBENZEN TOTWUG/L	1,3-DICHLOROBENZENE                       TOTWUG/L	10    	17    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  1.42E+01
34569	13DCLBEN SEDUG/KG DRY WGT 	1,3-DICHLOROBENZENE                DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34570	13DCLBEN TISMG/KG WET WGT 	1,3-DICHLOROBENZENE                WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34571	14DICHLO ROBENZEN TOTWUG/L	1,4-DICHLOROBENZENE                       TOTWUG/L	7     	14    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  1.72E+01
34574	14DCLBEN SEDUG/KG DRY WGT 	1,4-DICHLOROBENZENE                DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34575	14DCLBEN TISMG/KG WET WGT 	1,4-DICHLOROBENZENE                WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34576	2CHLOROE THYLVINY TOTWUG/L	2-CHLOROETHYL VINYL ETHER                 TOTWUG/L	7     	8     	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  1.68E+01
34579	2CLEVETR SEDUG/KG DRY WGT 	2-CHLOROETHYL VINYL ETHER          DRY WGTBOTUG/KG	4     	6     	1980-04-17	1985-03-27	  1.25E+03  	  5.00E+00  	  4.28E+02
34580	2CLEVETR TISMG/KG WET WGT 	2-CHLOROETHYL VINYL ETHER          WET WGTTISMG/KG	3     	4     	1980-04-23	1984-04-05	  2.50E+00  	  5.00E-03  	  1.25E+00
34581	2CHLORON APHTHALE TOTWUG/L	2-CHLORONAPHTHALENE                       TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34584	2CLNAPTH SEDUG/KG DRY WGT 	2-CHLORONAPHTHALENE                DRY WGTBOTUG/KG	3     	6     	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.32E+03
34585	2CLNAPTH TISMG/KG WET WGT 	2-CHLORONAPHTHALENE                WET WGTTISMG/KG	4     	16    	1980-04-23	1987-07-14	  1.51E+03  	  6.70E-01  	  5.84E+02
34586	2CHLOROP HENOL    TOTWUG/L	2-CHLOROPHENOL                            TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34589	2CLPHENO SEDUG/KG DRY WGT 	2-CHLOROPHENOL                     DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.04E+03
34590	2CLPHENO TISMG/KG WET WGT 	2-CHLOROPHENOL                     WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34591	2NITROPH ENOL     TOTWUG/L	2-NITROPHENOL                             TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.08E+01
34594	2NPHENOL SEDUG/KG DRY WGT 	2-NITROPHENOL                      DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.04E+03
34595	2NPHENOL TISMG/KG WET WGT 	2-NITROPHENOL                      WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34596	DINOCTPH  TOTUG/L         	DI-N-OCTYL PHTHALATE                      TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34599	DINOCTPH SEDUG/KG DRY WGT 	DI-N-OCTYL PHTHALATE               DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34600	DINOCTPH TISMG/KG WET WGT 	DI-N-OCTYL PHTHALATE               WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34601	24DICHLO ROPHENOL TOTWUG/L	2,4-DICHLOROPHENOL                        TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34604	24DCPHEN SEDUG/KG DRY WGT 	2,4-DICHLOROPHENOL                 DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.04E+03
34605	24DCPHEN TISMG/KG WET WGT 	2,4-DICHLOROPHENOL                 WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34606	24DIMETH YLPHENOL TOTWUG/L	2,4-DIMETHYLPHENOL                        TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.33E+01
34609	24DMPHEN SEDUG/KG DRY WGT 	2,4-DIMETHYLPHENOL                 DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.04E+03
34610	24DMPHEN TISMG/KG WET WGT 	2,4-DIMETHYLPHENOL                 WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34611	24DINITR OTOLUENE TOTWUG/L	2,4-DINITROTOLUENE                        TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34614	24DNTOLU SEDUG/KG DRY WGT 	2,4-DINITROTOLUENE                 DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.05E+03
34615	24DNTOLU TISMG/KG WET WGT 	2,4-DINITROTOLUENE                 WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34616	24DINITR OPHENOL  TOTWUG/L	2,4-DINITROPHENOL                         TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.50E+01  	  4.04E+01
34619	24DNPHEN SEDUG/KG DRY WGT 	2,4-DINITROPHENOL                  DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  7.31E+03  	  2.26E+03
34620	24DNPHEN TISMG/KG WET WGT 	2,4-DINITROPHENOL                  WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  1.60E+03  	  5.00E-01  	  6.02E+02
34621	246TRICH LOROPHEN TOTWUG/L	2,4,6-TRICHLOROPHENOL                     TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34624	246TCPHN SEDUG/KG DRY WGT 	2,4,6-TRICHLOROPHENOL              DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.04E+03
34625	246TCPHN TISMG/KG WET WGT 	2,4,6-TRICHLOROPHENOL              WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  1.60E+00  	  6.70E-01  	  4.85E+02
34626	26DINITR OTOLUENE TOTWUG/L	2,6-DINITROTOLUENE                        TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34629	26DNTOLU SEDUG/KG DRY WGT 	2,6-DINITROTOLUENE                 DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34630	26DNTOLU TISMG/KG WET WGT 	2,6-DINITROTOLUENE                 WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34631	33DICHLO ROBENZID TOTWUG/L	3,3'-DICHLOROBENZIDINE                    TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.83E+01
34634	33DCBNZD SEDUG/KG DRY WGT 	3,3'-DICHLOROBENZIDINE             DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  6.60E+02  	  1.48E+03
34635	33DCBNZD TISMG/KG WET WGT 	3,3'-DICHLOROBENZIDINE             WET WGTTISMG/KG	4     	15    	1980-04-23	1987-07-14	  1.00E-02  	  7.00E-04  	  3.57E+02
34636	4BROMOPH ENYLPHEN TOTWUG/L	4-BROMOPHENYL PHENYL ETHER                TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.00E+01
34639	4BRPPETR SEDUG/KG DRY WGT 	4-BROMOPHENYL PHENYL ETHER         DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34640	4BRPPETR TISMG/KG WET WGT 	4-BROMOPHENYL PHENYL ETHER         WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34641	4CHLOROP HENYLPHE TOTWUG/L	4-CHLOROPHENYL PHENYL ETHER               TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  6.60E+01  	  2.13E+01
34644	4CLPPETR SEDUG/KG DRY WGT 	4-CHLOROPHENYL PHENYL ETHER        DRY WGTBOTUG/KG	4     	11    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.09E+03
34645	4CLPPETR TISMG/KG WET WGT 	4-CHLOROPHENYL PHENYL ETHER        WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34646	4NITROPH ENOL     TOTWUG/L	4-NITROPHENOL                             TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  3.67E+01
34649	4NPHENOL SEDUG/KG DRY WGT 	4-NITROPHENOL                      DRY WGTBOTUG/KG	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  7.31E+03  	  2.01E+03
34650	4NPHENOL TISMG/KG WET WGT 	4-NITROPHENOL                      WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  1.60E+03  	  5.00E-01  	  6.02E+02
34654	P,P'DDE   SUS UG/L        	P,P'-DDE                                  SUSPUG/L	1     	1     	1985-03-27	1985-03-27	  1.10E+01  	  1.10E+01  	  1.10E+01
34657	46DINITR OORTHOCR TOTWUG/L	DNOC (4,6-DINITRO-ORTHO-CRESOL)           TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  3.75E+01
34660	46DNOCRE SEDUG/KG DRY WGT 	DNOC (4,6-DINITRO-ORTHO-CRESOL)    DRY WGTBOTUG/KG	4     	7     	1980-04-17	1985-03-27	  1.25E+03  	  7.31E+03  	  1.94E+03
34661	46DNOCRE TISMG/KG WET WGT 	DNOC (4,6-DINITRO-ORTHO-CRESOL)    WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  1.60E+00  	  5.00E-01  	  4.86E+02
34664	PCB-1221 TISMG/KG WET WGT 	PCB - 1221                         WET WGTTISMG/KG	4     	10    	1980-04-23	1987-07-14	  1.00E-02  	  8.00E-02  	  5.26E-01
34667	PCB-1232 TISMG/KG WET WGT 	PCB - 1232                         WET WGTTISMG/KG	4     	17    	1980-04-23	1987-07-14	  1.00E+00  	  8.00E-02  	  5.93E-01
34669	PCB-1248 TISMG/KG WET WGT 	PCB - 1248                         WET WGTTISMG/KG	4     	10    	1980-04-23	1987-07-14	  1.00E-02  	  8.00E-02  	  5.26E-01
34670	PCB-1260 TISMG/KG WET WGT 	PCB - 1260                         WET WGTTISMG/KG	4     	11    	1980-04-23	1987-07-14	  1.00E-02  	  8.00E-02  	  5.27E-01
34671	PCB      1016     TOTWUG/L	PCB - 1016                                TOTWUG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+00  	  5.00E-02  	  8.89E+00
34674	PCB-1016 TISMG/KG WET WGT 	PCB - 1016                         WET WGTTISMG/KG	4     	10    	1980-04-23	1987-07-14	  1.00E-02  	  5.00E-02  	  5.33E-01
34675	TCDD      TOTWUG/L        	2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN(TCDD) TOTWUG/L	1     	1     	1992-07-01	1992-07-01	   .00E+00  	   .00E+00  	   .00E+00
34680	ALDRIN   TISMG/KG WET WGT 	ALDRIN             IN FISH TISSUE WET WEIGHT MG/KG	5     	12    	1980-04-23	1987-07-14	  1.00E-02  	  8.00E-03  	  4.25E-01
34682	CDANEWET TECH&MET TISMG/KG	CHLORDANE(TECH MIX & METABS),TISSUEWET WGTT,MG/KG 	4     	10    	1980-04-23	1987-07-14	  1.00E-02  	  8.00E-02  	  5.25E-01
34683	DNB PHTH TIS-WET  MG/KG   	DI-N-BUTYL PHTHALATE,TISSUE,WET WGTWET WGT        	4     	11    	1980-04-23	1987-07-14	  2.50E+00  	  6.70E-01  	  4.85E+02
34684	DIELDRIN  TISMG/KG        	DIELDRIN                                  TISMG/KG	2     	68    	1970-10-01	1986-10-01	  1.00E+00  	  9.90E-01  	  8.71E-01
34685	ENDRIN   TISMG/KG WET WGT 	ENDRIN                             WET WGTTISMG/KG	8     	81    	1970-10-01	1987-07-29	  1.00E-02  	  8.00E-03  	  7.85E-02
34686	HPCHLREP TISMG/KG WET WGT 	HEPTACHLOR EPOXIDE                 WET WGTTISMG/KG	7     	14    	1980-04-23	1987-07-29	  1.00E-02  	  7.00E-04  	  3.66E-01
34687	HEPTCHLR TISMG/KG WET WGT 	HEPTACHLOR                         WET WGTTISMG/KG	8     	81    	1970-10-01	1987-07-29	  1.00E-02  	  9.00E-02  	  1.37E-01
34688	HCB      TISMG/KG WET WGT 	HEXACHLOROBENZENE                  WET WGTTISMG/KG	8     	37    	1977-10-01	1987-07-29	  1.00E-02  	  6.70E-01  	  1.79E+02
34689	PCB-1242 TISMG/KG WET WGT 	PCB - 1242                         WET WGTTISMG/KG	4     	10    	1980-04-23	1987-07-14	  1.00E-02  	  8.00E-02  	  5.25E-01
34690	PCB-1254 TISMG/KG WET WGT 	PCB - 1254                         WET WGTTISMG/KG	4     	10    	1980-04-23	1987-07-14	  1.00E-02  	  8.00E-02  	  5.44E-01
34691	TOXAPHEN TISMG/KG WET WGT 	TOXAPHENE                          WET WGTTISMG/KG	6     	70    	1971-10-01	1987-07-14	  1.00E-01  	  9.00E-01  	  1.93E-01
34692	TRICLETE TISMG/KG WET WGT 	TRICHLOROETHYLENE                  WET WGTTISMG/KG	3     	7     	1980-04-23	1987-07-14	  2.50E-03  	  5.00E-03  	  4.29E-03
34693	VINYLCHL TISMG/KG WET WGT 	VINYL CHLORIDE                     WET WGTTISMG/KG	3     	7     	1980-04-23	1987-07-14	  1.00E-02  	  5.00E-03  	  6.43E-03
34694	PHENOL    TOT UG/L        	PHENOL(C6H5OH)-SINGLE COMPOUND          TOTWUG/L  	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  2.27E+01
34695	PHENOL   SEDUG/KG DRY WGT 	PHENOL(C6H5OH)-SINGLE COMPOUND     DRY WGTTUG/KG  	4     	10    	1980-04-17	1987-07-14	  1.25E+03  	  3.30E+02  	  1.04E+03
34696	NAPTHALE NE     T OTWUG/L 	NAPHTHALENE                             TOTWUG/L  	1     	1     	1992-07-01	1992-07-01	  1.00E+01  	  1.00E+01  	  1.00E+01
34697	T183-DCP SED DRY  WGTUG/KG	TRANS-1,3-DICHLOROPROPENE SEDIMENT DRY WGT UG/KG  	3     	3     	1985-03-27	1987-07-14	  1.10E+01  	  8.80E+01  	  3.97E+01
34698	T1,3-DCP FISH WET WGTMG/KG	TRANS-1,3-DICHLOROPROPENEFISH TISSUE WET WGT MG/KG	2     	3     	1987-04-21	1987-07-14	  5.00E-03  	  5.00E-03  	  5.00E-03
34699	T1,3-DCP TOT WAT  UG/L    	TRANS-1,3-DICHLOROPROPENETOTAL IN WATER UG/L      	7     	10    	1980-04-17	1987-07-14	  1.00E+01  	  5.00E+00  	  5.06E+00
34702	C1,3-DCP SED DRY  WGTUG/KG	CIS-1,3-DICHLOROPROPENE  SEDIMENT DRY WEIGHT UG/KG	4     	8     	1980-04-17	1987-07-14	  1.10E+01  	  5.00E+00  	  9.03E+00
34703	C1,3-DCP FISH WET WGTMG/K6	CIS-1,3-DICHLOROPROPENE  FISH TISSUE WET WGT MG/KG	3     	7     	1980-04-23	1987-07-14	  2.50E-03  	  5.00E-03  	  4.29E-03
34704	C1,3-DCP TOT WAT  UG/L    	CIS-1,3-DICHLOROPROPENE  TOTAL IN WATER UG/L      	4     	7     	1980-04-17	1987-07-14	  1.00E+01  	  5.00E+00  	  7.86E+00
34705	C1,3-DCP DISS WAT UG/L    	CIS-1,3-DICHLOROPROPENE  DISSOLVED IN WATER UG/L  	3     	3     	1986-05-19	1986-05-19	  2.00E-01  	  2.00E-01  	  2.00E-01
34754	TCDD     TISPG/G  WETWGT  	2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN   TISWETWTPG/G	2     	2     	1987-07-16	1987-07-29	  3.30E-01  	  7.60E-01  	  5.45E-01
38496	MERPHOS   DISSUG/L        	MERPHOS                             WATER,DISSUG/L	3     	3     	1986-05-19	1986-05-19	  1.00E-01  	  1.00E-01  	  1.00E-01
38715	BOLSTAR   TOTWUG/L        	BOLSTAR                             WATER, TOTUG/L	3     	3     	1986-05-19	1986-05-19	  5.00E-02  	  5.00E-02  	  5.00E-02
38740	CLRPYFOS -METHYL  TOTWUG/L	CHLORPYRIFOS-METHYL                 WATER, TOTUG/L	3     	3     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
38745	2,4-DB    TOTWUG/L        	2,4-DB                              WATER, TOTUG/L	1     	1     	1986-05-19	1986-05-19	  1.00E+00  	  1.00E+00  	  1.00E+00
38775	DICLRVOS  DISSUG/L        	DICHLORVOS                          WATER, DISUG/L	3     	3     	1986-05-19	1986-05-19	  6.00E-01  	  6.00E-01  	  6.00E-01
38779	DINOSEB   DISSUG/L        	DINOSEB                             WATER, DISUG/L	1     	1     	1986-05-19	1986-05-19	  5.00E-01  	  5.00E-01  	  5.00E-01
38797	FENSULFO THION    DISSUG/L	FENSULFOTHION                       WATER, DISUG/L	3     	3     	1986-05-19	1986-05-19	  1.00E-01  	  1.00E-01  	  1.00E-01
38801	FENTHION  DISSUG/L        	FENTHION                            WATER, DISUG/L	3     	3     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
38824	ISOPROPA LIN      TISMG/KG	ISOPROPALIN                         TISWETWGTMG/KG	2     	2     	1987-07-16	1987-07-29	  2.50E-03  	  2.50E-03  	  2.50E-03
38855	NALED     TOTWUG/L        	NALED                               WATER, TOTUG/L	3     	3     	1986-05-19	1986-05-19	  2.00E+00  	  2.00E+00  	  2.00E+00
39015	ETHYL PR WTR  KCL UG/L    	ETHYLPARATHION, FLAME IONIFATION,WTR SMPLE(UG/L)  	3     	3     	1986-05-19	1986-05-19	  3.00E-02  	  3.00E-02  	  3.00E-02
39032	PCP       TOT UG/L        	PCP (PENTACHLOROPHENOL) WHOLE WATER SAMPLE    UG/L	5     	12    	1980-04-17	1992-07-01	  1.00E+01  	  5.00E+01  	  3.67E+01
39038	PHORSULF WHL SMPL UG/L    	PHORATE SULFONE IN WHOLE WATER SAMPLE (UG/L)      	3     	3     	1986-05-19	1986-05-19	  1.00E-01  	  1.00E-01  	  1.00E-01
39057	PRMETRYN WH.WATER (UG/L)  	PROMETRYNE IN WHOLE WATER (UG/L)                  	3     	3     	1986-05-19	1986-05-19	  1.00E-01  	  1.00E-01  	  1.00E-01
39060	PCP      TISMG/KG WET WGT 	PCP (PENTACHLOROPHENOL) IN TISSUE WET WGT     UG/G	4     	11    	1980-04-23	1987-07-14	  1.60E+00  	  5.00E-01  	  4.86E+02
39061	PCP      SEDUG/KG DRY WGT 	PCP (PENTACHLOROPHENOL) IN BOT DEPOS DRY SOL UG/KG	40    	112   	1976-09-08	1987-07-14	  1.00E+01  	  7.31E+03  	  2.16E+02
