
Maui, HI
Number of Stations = 130


Code 	Short Name                	Long Name                                         	# Stns	# Obs 	First Date	Last Date 	Min Value   	Max Value   	   Average
34620	24DNPHEN TISMG/KG WET WGT 	2,4-DINITROPHENOL                  WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34621	246TRICH LOROPHEN TOTWUG/L	2,4,6-TRICHLOROPHENOL                     TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+01  	  2.25E+01
34624	246TCPHN SEDUG/KG DRY WGT 	2,4,6-TRICHLOROPHENOL              DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34625	246TCPHN TISMG/KG WET WGT 	2,4,6-TRICHLOROPHENOL              WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34626	26DINITR OTOLUENE TOTWUG/L	2,6-DINITROTOLUENE                        TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34629	26DNTOLU SEDUG/KG DRY WGT 	2,6-DINITROTOLUENE                 DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34630	26DNTOLU TISMG/KG WET WGT 	2,6-DINITROTOLUENE                 WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34631	33DICHLO ROBENZID TOTWUG/L	3,3'-DICHLOROBENZIDINE                    TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  2.33E+01
34634	33DCBNZD SEDUG/KG DRY WGT 	3,3'-DICHLOROBENZIDINE             DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34635	33DCBNZD TISMG/KG WET WGT 	3,3'-DICHLOROBENZIDINE             WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34636	4BROMOPH ENYLPHEN TOTWUG/L	4-BROMOPHENYL PHENYL ETHER                TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34639	4BRPPETR SEDUG/KG DRY WGT 	4-BROMOPHENYL PHENYL ETHER         DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34640	4BRPPETR TISMG/KG WET WGT 	4-BROMOPHENYL PHENYL ETHER         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34641	4CHLOROP HENYLPHE TOTWUG/L	4-CHLOROPHENYL PHENYL ETHER               TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34644	4CLPPETR SEDUG/KG DRY WGT 	4-CHLOROPHENYL PHENYL ETHER        DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34645	4CLPPETR TISMG/KG WET WGT 	4-CHLOROPHENYL PHENYL ETHER        WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34646	4NITROPH ENOL     TOTWUG/L	4-NITROPHENOL                             TOTWUG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+01  	  2.50E+01
34649	4NPHENOL SEDUG/KG DRY WGT 	4-NITROPHENOL                      DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34650	4NPHENOL TISMG/KG WET WGT 	4-NITROPHENOL                      WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34657	46DINITR OORTHOCR TOTWUG/L	DNOC (4,6-DINITRO-ORTHO-CRESOL)           TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  2.33E+01
34660	46DNOCRE SEDUG/KG DRY WGT 	DNOC (4,6-DINITRO-ORTHO-CRESOL)    DRY WGTBOTUG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34661	46DNOCRE TISMG/KG WET WGT 	DNOC (4,6-DINITRO-ORTHO-CRESOL)    WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34664	PCB-1221 TISMG/KG WET WGT 	PCB - 1221                         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34667	PCB-1232 TISMG/KG WET WGT 	PCB - 1232                         WET WGTTISMG/KG	2     	3     	1982-08-24	1983-06-17	  1.00E+00  	  5.00E-02  	  6.83E-01
34669	PCB-1248 TISMG/KG WET WGT 	PCB - 1248                         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34670	PCB-1260 TISMG/KG WET WGT 	PCB - 1260                         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34671	PCB      1016     TOTWUG/L	PCB - 1016                                TOTWUG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
34674	PCB-1016 TISMG/KG WET WGT 	PCB - 1016                         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34675	TCDD      TOTWUG/L        	2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN(TCDD) TOTWUG/L	1     	1     	1982-08-24	1982-08-24	  1.00E+01  	  1.00E+01  	  1.00E+01
34680	ALDRIN   TISMG/KG WET WGT 	ALDRIN             IN FISH TISSUE WET WEIGHT MG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34682	CDANEWET TECH&MET TISMG/KG	CHLORDANE(TECH MIX & METABS),TISSUEWET WGTT,MG/KG 	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34683	DNB PHTH TIS-WET  MG/KG   	DI-N-BUTYL PHTHALATE,TISSUE,WET WGTWET WGT        	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34685	ENDRIN   TISMG/KG WET WGT 	ENDRIN                             WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34686	HPCHLREP TISMG/KG WET WGT 	HEPTACHLOR EPOXIDE                 WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34687	HEPTCHLR TISMG/KG WET WGT 	HEPTACHLOR                         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34688	HCB      TISMG/KG WET WGT 	HEXACHLOROBENZENE                  WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
34689	PCB-1242 TISMG/KG WET WGT 	PCB - 1242                         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34690	PCB-1254 TISMG/KG WET WGT 	PCB - 1254                         WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34691	TOXAPHEN TISMG/KG WET WGT 	TOXAPHENE                          WET WGTTISMG/KG	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
34694	PHENOL    TOT UG/L        	PHENOL(C6H5OH)-SINGLE COMPOUND          TOTWUG/L  	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
34695	PHENOL   SEDUG/KG DRY WGT 	PHENOL(C6H5OH)-SINGLE COMPOUND     DRY WGTTUG/KG  	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
34696	NAPTHALE NE     T OTWUG/L 	NAPHTHALENE                             TOTWUG/L  	2     	2     	1982-08-24	1985-07-29	  1.00E+01  	  5.00E+00  	  7.50E+00
34699	T1,3-DCP TOT WAT  UG/L    	TRANS-1,3-DICHLOROPROPENETOTAL IN WATER UG/L      	1     	1     	1980-06-24	1980-06-24	  1.00E+01  	  1.00E+01  	  1.00E+01
34702	C1,3-DCP SED DRY  WGTUG/KG	CIS-1,3-DICHLOROPROPENE  SEDIMENT DRY WEIGHT UG/KG	2     	3     	1982-08-24	1983-06-14	  3.50E+00  	  4.90E+00  	  4.10E+00
34704	C1,3-DCP TOT WAT  UG/L    	CIS-1,3-DICHLOROPROPENE  TOTAL IN WATER UG/L      	1     	1     	1980-06-24	1980-06-24	  1.00E+01  	  1.00E+01  	  1.00E+01
38401	AMETRYN   DISSUG/L        	AMETRYN                             WATER,DISSUG/L	1     	1     	1985-07-29	1985-07-29	  1.00E-01  	  1.00E-01  	  1.00E-01
38535	PROPZINE  DISSUG/L        	PROPAZINE                           WATER,DISSUG/L	1     	1     	1985-07-29	1985-07-29	  1.00E-01  	  1.00E-01  	  1.00E-01
38815	HEXA     ZINONE   TOTWUG/L	HEXAZINONE                          WATER, TOTUG/L	1     	2     	1985-10-25	1986-08-26	  5.00E-02  	  5.00E-02  	  5.00E-02
39032	PCP       TOT UG/L        	PCP (PENTACHLOROPHENOL) WHOLE WATER SAMPLE    UG/L	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+01  	  2.50E+01
39054	SIMETRYN WH.WATER (UG/L)  	SIMETRYNE IN WHOLE WATER (UG/L)                   	1     	1     	1985-07-29	1985-07-29	  1.00E-01  	  1.00E-01  	  1.00E-01
39055	SIMAZINE WH.WATER (UG/L)  	SIMAZINE IN WHOLE WATER (UG/L)                    	1     	1     	1985-07-29	1985-07-29	  1.00E-01  	  1.00E-01  	  1.00E-01
39056	PROMETON WH.WATER (UG/L)  	PROMETONE IN WHOLE WATER (UG/L)                   	1     	1     	1985-07-29	1985-07-29	  1.00E-01  	  1.00E-01  	  1.00E-01
39057	PRMETRYN WH.WATER (UG/L)  	PROMETRYNE IN WHOLE WATER (UG/L)                  	1     	1     	1985-07-29	1985-07-29	  1.00E-01  	  1.00E-01  	  1.00E-01
39060	PCP      TISMG/KG WET WGT 	PCP (PENTACHLOROPHENOL) IN TISSUE WET WGT     UG/G	1     	1     	1983-06-17	1983-06-17	  5.00E-01  	  5.00E-01  	  5.00E-01
39061	PCP      SEDUG/KG DRY WGT 	PCP (PENTACHLOROPHENOL) IN BOT DEPOS DRY SOL UG/KG	28    	30    	1978-07-24	1983-06-14	  1.00E+01  	  9.80E+02  	  1.51E+02
39064	CHLORDAN C ISOMER BOTUG/KG	CHLORDANE-CIS ISOMER BOTTOM DEPOS (UG/KG DRY SOL  	27    	36    	1978-07-24	1983-06-13	  1.00E+01  	  1.00E+01  	  1.00E+01
39067	CHLORDAN T ISOMER BOTUG/KG	CHLORDANE-TRANS ISOMER,BOTTOM DEPOS(UG/KG DRY SL  	27    	36    	1978-07-24	1983-06-13	  1.00E+01  	  1.00E+01  	  1.00E+01
39073	NONACHLR T ISOMER BOTUG/KG	CHLORDANE-NONACHLOR,TRANS ISO,BOTTOM DEP UG/KG    	27    	36    	1978-07-24	1983-06-13	  1.50E+01  	  2.00E+01  	  1.64E+01
39074	ALPHABHC TISMG/KG WET WGT 	BHC-ALPHA ISOMER,TISSUE UG/G       WET WGT        	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
39076	ALPHABHC SEDUG/KG DRY WGT 	BHC-ALPHA ISOMER, BOTTOM DEPOS (UG/KG DRY SOL)    	29    	40    	1978-07-24	1983-06-14	  1.80E+03  	  9.80E+01  	  5.62E+01
39082	12DIBROM ETHYLENE TOT UG/L	1,2-DIBROMOETHYLENE IN WATER,            TOTALUG/L	1     	1     	1986-08-08	1986-08-08	  2.00E-01  	  2.00E-01  	  2.00E-01
39099	B2ETHXPH TISMG/KG WET WGT 	BIS(2-ETHYLHEXYL)PHTHALATE,TISSUE,WET WGT,MG/KG   	1     	1     	1983-06-17	1983-06-17	  3.80E+01  	  3.80E+01  	  3.80E+01
39100	B2ETHHXL PHTHALAT TOT UG/L	BIS(2-ETHYLHEXYL) PHTHALATE,WHOLE WATER,UG/L      	2     	3     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  2.93E+01
39102	B2E PHTH MUD-DRY  UG/KG   	BIS(2-ETHYLHEXYL) PHTHALATE,SEDIMENT,DRY WGT,UG/KG	2     	4     	1980-06-24	1983-06-14	  1.11E+04  	  9.80E+02  	  3.40E+03
39110	DNB PHTH TOTAL    UG/L    	DI-N-BUTYL PHTHALATE,WHOLE WATER,UG/L             	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  2.13E+01
39112	DNB PHTH MUD-DRY  UG/KG   	DI-N-BUTYL PHTHALATE,SEDIMENTS,DRY WGT,UG/KG      	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
39120	BENZIDIN  TOTUG/L         	BENZIDINE IN WHOLE WATER SAMPLE (UG/L)            	2     	3     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  2.33E+01
39121	BENZIDIN SEDUG/KG DRY WGT 	BENZIDINE IN BOTTOM DEPOS UG/KG DRY SOLIDS        	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
39175	VINYLCHL ORIDE    TOT UG/L	VINYL CHLORIDE-WHOLE WATER SAMPLE-UG/L            	3     	3     	1980-06-24	1986-08-08	  1.00E+01  	  3.00E+00  	  4.40E+00
39180	TRICHLOR ETHYLENE TOT UG/L	TRICHLOROETHYLENE-WHOLE WATER SAMPLE-UG/L         	1     	1     	1980-06-24	1980-06-24	  1.00E+01  	  1.00E+01  	  1.00E+01
39250	NAPTHAL  ENES, PC . UG/L  	NAPTHALENES, POLYCHLORINATED (UG/L)               	1     	2     	1980-06-24	1983-06-13	  1.00E+01  	  5.00E+01  	  3.00E+01
39300	P,P'DDT   TOT UG/L        	P,P' DDT IN WHOLE WATER SAMPLE (UG/L)             	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39301	P,P'DDT  SEDUG/KG DRY WGT 	P,P' DDT IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	29    	40    	1978-07-24	1983-06-14	  1.80E+03  	  9.80E+01  	  7.60E+01
39302	P,P'DDT  TISMG/KG WET WGT 	P P DDT IN TISSUE WET WGT (UG/G)                  	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
39305	O,P' DDT WHL SMPL UG/L    	O,P' DDT IN WHOLE WATER SAMPLE (UG/L)             	1     	1     	1982-08-24	1982-08-24	  1.00E+00  	  1.00E+00  	  1.00E+00
39306	O,P' DDT MUD DRY  UG/KG   	O,P' DDT IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	29    	39    	1978-07-24	1983-06-14	  1.39E+02  	  9.80E+01  	  3.78E+01
39307	O P  DDT TISSUE   UG/G    	O P DDT IN TISSUE WET WGT (UG/G)                  	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
39310	P,P'DDD   TOT UG/L        	P,P' DDD IN WHOLE WATER SAMPLE (UG/L)             	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39311	P,P'DDD  SEDUG/KG DRY WGT 	P,P' DDD IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	29    	40    	1978-07-24	1983-06-14	  1.80E+03  	  9.80E+01  	  6.70E+01
39312	P,P'DDD  TISMG/KG WET WGT 	P  P  DDD IN TISSUE WET WGT (UG/G)                	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
39315	O,P' DDD WHL SMPL UG/L    	O,P' DDD IN WHOLE WATER SAMPLE (UG/L)             	1     	1     	1982-08-24	1982-08-24	  1.00E+00  	  1.00E+00  	  1.00E+00
39316	O,P' DDD MUD DRY  UG/KG   	O,P' DDD IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	29    	39    	1978-07-24	1983-06-14	  1.39E+02  	  9.80E+01  	  3.78E+01
39320	P,P'DDE   TOT UG/L        	P,P' DDE IN WHOLE WATER SAMPLE (UG/L)             	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39321	P,P'DDE  SEDUG/KG DRY WGT 	P,P' DDE IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)    	29    	40    	1978-07-24	1983-06-14	  1.50E+01  	  9.80E+01  	  6.38E+01
39322	P,P'DDE  TISMG/KG WET WGT 	P,P'-DDE IN TISSUE WET WGT  MG/KG                 	1     	1     	1983-06-17	1983-06-17	  1.50E-02  	  1.50E-02  	  1.50E-02
39325	O,P DDD  TISSUE   UG/G    	O,P DDD IN TISSUE WET WGT (UG/G)                  	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
39327	O P DDE  WHL SMP  L UG/L  	ORTHO PARA DDE IN WHOLE WATER SAMPLE (UG/L)       	1     	1     	1982-08-24	1982-08-24	  1.00E+00  	  1.00E+00  	  1.00E+00
39328	O,P'DDE  MUD      UG/KG   	O,P'DDE IN      BOTTOM DEPOS  (UG/KG DRY SOLIDS)  	29    	39    	1978-07-24	1983-06-14	  1.39E+02  	  9.80E+01  	  2.52E+01
39330	ALDRIN    TOT UG/L        	ALDRIN IN WHOLE WATER SAMPLE (UG/L)               	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39333	ALDRIN   SEDUG/KG DRY WGT 	ALDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOLIDS)  	29    	40    	1978-07-24	1983-06-14	  1.00E+01  	  9.80E+01  	  5.80E+01
39337	ALPHABHC  TOTUG/L         	ALPHA BENZENE HEXACHLORIDE IN WHOLE WATER SAMP    	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39338	BETA BHC  TOTUG/L         	BETA BENZENE HEXACHLORIDE IN WHOLE WATER SAMP     	1     	2     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  2.55E+01
39340	GAMMABHC LINDANE  TOT.UG/L	GAMMA-BHC(LINDANE),WHOLE WATER,UG/L               	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39343	GBHC-MUD LINDANE  DRYUG/KG	GAMMA-BHC(LINDANE),SEDIMENTS,DRY WGT,UG/KG        	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+01  	  4.90E+02
39350	CHLRDANE TECH&MET TOT UG/L	CHLORDANE(TECH MIX & METABS),WHOLE WATER,UG/L     	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39351	CDANEDRY TECH&MET MUDUG/KG	CHLORDANE(TECH MIX&METABS),SEDIMENTS,DRY WGT,UG/KG	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+01  	  4.90E+02
39380	DIELDRIN  TOTUG/L         	DIELDRIN IN WHOLE WATER SAMPLE (UG/L)             	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39383	DIELDRIN SEDUG/KG DRY WGT 	DIELDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOL.)  	29    	40    	1978-07-24	1983-06-14	  1.80E+03  	  9.80E+01  	  7.28E+01
39388	ENDOSULN WHL SMPL UG/L    	ENDOSULFAN IN WHOLE WATER SAMPLE (UG/L)           	1     	1     	1982-08-24	1982-08-24	  1.00E+00  	  1.00E+00  	  1.00E+00
39389	ENDOSULN MUD      UG/KG   	ENDOSULFAN IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)  	2     	3     	1982-08-24	1983-06-14	  2.80E+01  	  9.80E+01  	  5.23E+01
39390	ENDRIN    TOT UG/L        	ENDRIN IN WHOLE WATER SAMPLE (UG/L)               	3     	4     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.31E+01
39393	ENDRIN   SEDUG/KG DRY WGT 	ENDRIN IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOLIDS)  	29    	40    	1978-07-24	1983-06-14	  1.80E+03  	  9.80E+01  	  7.28E+01
39400	TOXAPHEN  TOTUG/L         	TOXAPHENE IN WHOLE WATER SAMPLE (UG/L)            	3     	4     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+00  	  1.43E+01
39403	TOXAPHEN SEDUG/KG DRY WGT 	TOXAPHENE IN BOTTOM DEPOS. (UG/KILOGRAM DRY SOL.) 	2     	4     	1980-06-24	1983-06-14	  1.39E+02  	  9.80E+01  	  5.49E+02
39404	DIELDRIN TISMG/KG WET WGT 	DIELDRIN IN TISSUE WET WGT  (UG/G)                	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
39410	HEPTCHLR  TOTUG/L         	HEPTACHLOR IN WHOLE WATER SAMPLE (UG/L)           	2     	2     	1982-08-24	1983-06-13	  1.00E+00  	  1.00E+00  	  1.00E+00
39413	HEPTCHLR SEDUG/KG DRY WGT 	HEPTACHLOR IN BOT. DEP. (UG/KILOGRAM DRY SOLIDS)  	9     	11    	1979-06-04	1983-06-14	  1.00E+01  	  9.80E+01  	  1.85E+02
39420	HPCHLREP  TOTUG/L         	HEPTACHLOR EPOXIDE IN WHOLE WATER SAMPLE (UG/L)   	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39423	HPCHLREP SEDUG/KG DRY WGT 	HEPTACHLOR EPOXIDE IN BOT. DEP. (UG/KG DRY SOL.)  	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+01  	  4.90E+02
39480	MTHXYCLR WHL SMPL UG/L    	METHOXYCHLOR IN WHOLE WATER SAMPLE (UG/L)         	2     	2     	1980-07-29	1982-08-24	  1.00E+00  	  4.00E+00  	  2.50E+00
39481	MTHXYCLR MUD DRY  UG/KG   	METHOXYCHLOR IN BOTTOM DEPOSITS (UG/KG DRY SOL.)  	29    	38    	1978-07-24	1983-06-13	  1.00E+02  	  9.80E+01  	  1.01E+02
39488	PCB-1221  TOTUG/L         	PCB - 1221          IN THE WHOLE WATER SAMPLE UG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39491	PCB-1221 SEDUG/KG DRY WGT 	PCB - 1221      BOT. DEP.,PCB SERIES DRY SOL UG/KG	2     	4     	1980-06-24	1983-06-14	  1.39E+02  	  9.80E+01  	  5.49E+02
39492	PCB-1232  TOTUG/L         	PCB - 1232      PCB SERIES WHOLE WATER SAMPLE UG/L	1     	1     	1980-06-24	1980-06-24	  5.00E+01  	  5.00E+01  	  5.00E+01
39495	PCB-1232 SEDUG/KG DRY WGT 	PCB - 1232      BOT. DEP.,PCB-SERIES DRY SOL UG/KG	2     	4     	1980-06-24	1983-06-14	  1.00E+02  	  9.80E+01  	  3.67E+02
39496	PCB-1242  TOTUG/L         	PCB - 1242      PCB SERIES WHOLE WATER SAMPLE UG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39499	PCB-1242 SEDUG/KG DRY WGT 	PCB - 1242      BOT. DEP.,PCB-SERIES DRY SOL UG/KG	2     	4     	1980-06-24	1983-06-14	  1.39E+02  	  9.80E+01  	  5.49E+02
39500	PCB-1248  TOTUG/L         	PCB - 1248      PCB SERIES WHOLE WATER SAMPLE UG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39503	PCB-1248 SEDUG/KG DRY WGT 	PCB - 1248       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	2     	4     	1980-06-24	1983-06-14	  1.39E+02  	  9.80E+01  	  5.49E+02
39504	PCB-1254  TOTUG/L         	PCB - 1254      PCB SERIES WHOLE WATER SAMPLE UG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39507	PCB-1254 SEDUG/KG DRY WGT 	PCB - 1254       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	29    	40    	1978-07-24	1983-06-14	  1.39E+02  	  9.80E+01  	  2.35E+02
39508	PCB-1260  TOTUG/L         	PCB - 1260      PCB SERIES WHOLE WATER SAMPLE UG/L	2     	3     	1980-06-24	1983-06-13	  1.00E+00  	  5.00E+01  	  1.73E+01
39511	PCB-1260 SEDUG/KG DRY WGT 	PCB - 1260       IN BOTTOM DEPOS. DRY SOLIDS UG/KG	2     	4     	1980-06-24	1983-06-14	  1.39E+02  	  9.80E+01  	  5.49E+02
39514	PCB-1016 SEDUG/KG DRY WGT 	PCB - 1016        IN BOTTOM SEDIMENTS DRY WT UG/KG	2     	4     	1980-06-24	1983-06-14	  1.39E+02  	  9.80E+01  	  5.49E+02
39632	ATRAZINE DISS.    PPB     	ATRAZINE DISSOLVED IN WATER                    PPB	2     	3     	1985-07-29	1986-08-26	  4.00E-01  	  5.00E-02  	  1.67E-01
39700	HCB       TOT UG/L        	HEXACHLOROBENZENE IN WHOLE WATER SAMPLE (UG/L)    	3     	4     	1980-06-24	1985-07-29	  1.00E+01  	  5.00E+00  	  1.88E+01
39701	HCB      SEDUG/KG DRY WGT 	HEXACHLOROBENZENE IN BOT DEPOS (UG/KG DRY SOLIDS) 	12    	14    	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  3.08E+02
39702	HEXCLBD   TOT UG/L        	HEXACHLOROBUTADIENE IN WHOLE WATER SAMPLE(UG/L)   	2     	2     	1982-08-24	1983-06-13	  1.00E+01  	  1.00E+01  	  1.00E+01
39705	HEXCLBD  SEDUG/KG DRY WGT 	HEXACHLOROBUTADIENE BOT. DEPOS.(UG/KG DRY WGT)    	2     	4     	1980-06-24	1983-06-14	  1.80E+03  	  9.80E+02  	  1.06E+03
39730	2,4-D    WHL SMPL UG/L    	2,4-D IN WHOLE WATER SAMPLE (UG/L)                	1     	1     	1980-07-29	1980-07-29	  2.00E+00  	  2.00E+00  	  2.00E+00
39760	SILVEX   WHL SMPL UG/L    	SILVEX IN WHOLE WATER SAMPLE (UG/L)               	1     	1     	1980-07-29	1980-07-29	  4.00E-01  	  4.00E-01  	  4.00E-01
39782	LINDANE  WHL SMPL UG/L    	LINDANE IN WHOLE WATER SAMPLE (UG/L)              	1     	1     	1980-07-29	1980-07-29	  2.00E+00  	  2.00E+00  	  2.00E+00
39783	LINDANE  MUD DRY  UG/KG   	LINDANE IN BOTTOM DEPOSITS (UG/KG DRY SOLIDS)     	27    	36    	1978-07-24	1983-06-13	  1.00E+01  	  1.00E+01  	  1.00E+01
39785	GBHC-TIS LINDANE  WETMG/KG	GAMMA-BHC(LINDANE),TISSUE,WET WEIGHT,MG/KG        	1     	1     	1983-06-17	1983-06-17	  5.00E-02  	  5.00E-02  	  5.00E-02
45145	DIMETHYL NAPTHSED UG/KG   	DIMETHYLNAPHTHALENE IN SEDIMENT  UG/KG            	1     	1     	1983-06-13	1983-06-13	  7.81E+02  	  7.81E+02  	  7.81E+02
